bar_open_ns,known_at_ns,previous-18:00 / HLC3,previous-18:00 / close,previous-18:00 / OHLC4,previous-18:00 / native-trades,midnight-00:00 / HLC3,midnight-00:00 / close,midnight-00:00 / OHLC4,midnight-00:00 / native-trades,london-02:00 / HLC3,london-02:00 / close,london-02:00 / OHLC4,london-02:00 / native-trades,cash-09:30 / HLC3,cash-09:30 / close,cash-09:30 / OHLC4,cash-09:30 / native-trades
1771919820000000000,1771919880000000000,24832.547285717887,24832.96147836387,24832.46204226417,24832.33241765165,24849.12308448602,24849.18127034174,24849.20614447722,24849.032038242476,24849.923947425832,24850.067081151832,24849.882342113873,24849.833524214657,,,,
1771919880000000000,1771919940000000000,24832.549070599198,24832.96180389391,24832.464483162483,24832.334647255877,24849.089911390678,24849.143085430194,24849.175204190342,24849.00035511364,24849.811553030308,24849.93798701299,24849.778064123377,24849.725892857143,,,,
1771919940000000000,1771920000000000000,24832.553553333502,24832.962527950156,24832.46959714092,24832.33908248122,24848.941693451172,24848.983452189634,24849.027803585777,24848.850693049415,24849.324816561846,24849.41320754717,24849.297621855345,24849.234512578616,,,,
1771920000000000000,1771920060000000000,24832.36205649129,24832.684679879938,24832.331611390866,24832.189709274924,24847.405503535247,24847.13254825148,24847.68944080833,24847.470738582077,24844.91474706414,24844.10406504065,24845.464312330623,24845.2674796748,,,,
1771920060000000000,1771920120000000000,24832.203258395577,24832.50038208396,24832.178482510415,24832.039496388687,24846.448134328348,24846.092793843283,24846.74607625933,24846.540228544774,24842.472975828263,24841.472996957404,24843.043499619675,24842.88019776876,,,,
1771920120000000000,1771920180000000000,24832.08834020551,24832.37874288239,24832.06014229089,24831.92838822894,24845.78707442414,24845.417201982196,24846.066979443884,24845.88925851152,24840.89569683734,24839.88497937394,24841.406818733318,24841.31606406212,,,,
1771920180000000000,1771920240000000000,24832.01062984425,24832.297721215677,24831.976538240542,24831.857172547006,24845.30738026299,24844.93451411509,24845.56115408976,24845.429922186027,24839.83315793577,24838.837932647333,24840.268358278765,24840.29460944808,,,,
1771920240000000000,1771920300000000000,24831.692188104917,24831.993599980644,24831.67704855062,24831.495965205188,24843.664242371444,24843.36758557617,24843.97548122986,24843.62252852539,24836.322759475737,24835.57024442083,24836.88164187035,24836.352497343247,,,,
1771920300000000000,1771920360000000000,24831.58262257559,24831.905137935188,24831.564082640645,24831.37982170823,24843.092397209348,24842.879953679876,24843.386574669756,24843.02491851089,24835.223388638537,24834.68849856616,24835.732550696437,24835.189010651367,,,,
1771920360000000000,1771920420000000000,24831.51407173401,24831.8334694662,24831.49776581944,24831.31224475088,24842.731909896134,24842.513944307666,24843.03076980219,24842.66648272349,24834.56497768006,24834.02488506896,24835.079964521286,24834.534629222464,,,,
1771920420000000000,1771920480000000000,24831.40705304644,24831.732994662645,24831.39436286829,24831.20065340705,24842.211538461528,24842.023462376404,24842.518963675215,24842.12833081951,24833.606420447202,24833.14516285382,24834.13473003102,24833.533879410625,,,,
1771920480000000000,1771920540000000000,24831.30654712194,24831.620039848243,24831.298095277863,24831.10626595719,24841.747678660246,24841.521804012602,24842.066432805506,24841.68442215221,24832.756321730358,24832.215427544455,24833.30513384412,24832.729048429814,,,,
1771920540000000000,1771920600000000000,24831.157390691562,24831.491549479786,24831.143832545487,24830.94278231745,24841.07405517916,24840.927516121134,24841.370214676353,24840.959452289608,24831.559391172,24831.206894977167,24832.049703196346,24831.41598173516,,,,
1771920600000000000,1771920660000000000,24830.943281492146,24831.2352500413,24830.938464647297,24830.75296769169,24840.1320519985,24839.853345042313,24840.45098195753,24840.09743733035,24829.96234782609,24829.331782608697,24830.49297826087,24829.994565217392,,,,
1771920660000000000,1771920720000000000,24830.76608070316,24831.055433479825,24830.764857171394,24830.57529787784,24839.40978563181,24839.130313287154,24839.73621497166,24839.37141845088,24828.719860548816,24828.098220310392,24829.26020580297,24828.742029352223,,,,
1771920720000000000,1771920780000000000,24830.595182681514,24830.904723755615,24830.587304395118,24830.391847165043,24838.709001678923,24838.505269275476,24839.00828167377,24838.626675707088,24827.59489041171,24827.143946810247,24828.071055637134,24827.522515907975,,,,
1771920780000000000,1771920840000000000,24830.4764595323,24830.779608098976,24830.46707169319,24830.2761888674,24838.21554340064,24837.99737989596,24838.505943046206,24838.14173424113,24826.865152477767,24826.39080368488,24827.318188135323,24826.810196950442,,,,
1771920840000000000,1771920900000000000,24830.35781934575,24830.654980028794,24830.353236322047,24830.154962612047,24837.745201160287,24837.513166855846,24838.048013620886,24837.66159667045,24826.151925764876,24825.654798881813,24826.62682481752,24826.076448206244,,,,
1771920900000000000,1771920960000000000,24830.21994816855,24830.509168845594,24830.215456301918,24830.01855751209,24837.213905509838,24836.96234106208,24837.51344895288,24837.133657442035,24825.347184308976,24824.81668941462,24825.811409993934,24825.278321201087,,,,
1771920960000000000,1771921020000000000,24829.844824426782,24830.20168014293,24829.82840953341,24829.59942277298,24835.805207579037,24835.78468501086,24836.05737237509,24835.581969587252,24823.323760780975,24823.26432328689,24823.684665553028,24822.973450383848,,,,
1771921020000000000,1771921080000000000,24829.683871874975,24830.011943310605,24829.67609684628,24829.457659681208,24835.21785306296,24835.112487505354,24835.49331090247,24835.0543874054,24822.524296911026,24822.3015560166,24822.92737724758,24822.293222683264,,,,
1771921080000000000,1771921140000000000,24829.297110874842,24829.614577206714,24829.300377776774,24829.064555716417,24833.891113587284,24833.763754439726,24834.19360244446,24833.70657775611,24820.602916611726,24820.343993142556,24821.05124126335,24820.33509165238,,,,
1771921140000000000,1771921200000000000,24829.206408057,24829.529090765445,24829.20725547956,24828.97099952597,24833.582918223317,24833.474470734745,24833.876024802823,24833.389321295144,24820.187147260578,24819.965453243032,24820.61600514457,24819.903295128937,,,,
1771921200000000000,1771921260000000000,24828.995318162757,24829.303160661337,24829.000387501124,24828.766162728007,24832.878178471594,24832.731014384077,24833.179813722818,24832.702944986024,24819.242292748855,24818.951729380464,24819.68330324338,24818.995027239325,,,,
1771921260000000000,1771921320000000000,24828.888827272523,24829.205109677132,24828.889911160404,24828.657418610383,24832.526492604607,24832.408346861474,24832.813789400705,24832.344037472943,24818.7888465701,24818.553914835164,24819.201384552947,24818.529283216783,,,,
1771921320000000000,1771921380000000000,24828.772934654084,24829.100355844097,24828.764554469803,24828.544463779755,24832.132990562666,24832.05375267094,24832.388292100695,24831.95870058761,24818.3918394309,24818.230701219512,24818.743010670732,24818.14899390244,,,,
1771921380000000000,1771921440000000000,24828.720047449584,24829.052819172597,24828.70794734208,24828.487238656584,24831.9451961887,24831.885562098854,24832.187040958117,24831.757510090647,24818.277218024075,24818.152962696415,24818.60241993523,24818.01121506537,,,,
1771921440000000000,1771921500000000000,24828.681681198646,24829.009440241385,24828.669350276217,24828.451933530047,24831.807686413576,24831.73612570603,24832.046963253644,24831.6287271772,24818.212218934917,24818.067337278106,24818.531678994084,24817.96298816568,,,,
1771921500000000000,1771921560000000000,24828.65507936508,24828.983416389812,24828.64369324474,24828.424728682166,24831.71347121478,24831.64562504084,24831.954269587663,24831.532477292036,24818.165904382164,24818.02835111997,24818.487370998006,24817.91365662015,,,,
1771921560000000000,1771921620000000000,24828.55028643825,24828.860526605706,24828.54618679079,24828.315159193568,24831.361125412957,24831.246412022138,24831.619392778994,24831.16543313168,24817.90442631059,24817.685631134445,24818.254707829263,24817.628024423648,,,,
1771921620000000000,1771921680000000000,24828.484718987565,24828.795733181,24828.48122143736,24828.25153249549,24831.147502180793,24831.03853641412,24831.40535839663,24830.957123252698,24817.72324073033,24817.516083680126,24818.071462715106,24817.457372624,,,,
1771921680000000000,1771921740000000000,24828.42274400666,24828.731187272646,24828.420296544242,24828.19145264496,24830.948116593812,24830.834911636157,24831.20702160005,24830.76289035282,24817.552694854443,24817.339418488515,24817.901550882256,24817.296859394075,,,,
1771921740000000000,1771921800000000000,24828.335629899768,24828.656601445637,24828.333769626362,24828.100817810584,24830.6727653748,24830.599742882227,24830.930750658474,24830.476969145868,24817.306143220652,24817.16447655398,24817.651840239912,24817.033151581243,,,,
1771921800000000000,1771921860000000000,24828.29212388417,24828.618849335948,24828.286727084695,24828.057130415847,24830.528611991947,24830.475377728035,24830.774284182055,24830.331965429334,24817.253796425633,24817.147335338992,24817.576924626625,24816.980471687977,,,,
1771921860000000000,1771921920000000000,24828.264348030698,24828.586908123372,24828.25871524761,24828.03292245873,24830.434446983254,24830.371950842957,24830.677742697462,24830.247684184524,24817.246938161486,24817.125172560263,24817.565075130085,24816.991504725494,,,,
1771921920000000000,1771921980000000000,24828.241262609827,24828.559957696063,24828.237376613517,24828.011590194164,24830.36160860823,24830.289451009354,24830.609017263665,24830.179668266865,24817.198567708336,24817.06057326858,24817.52332532728,24816.951805320943,,,,
1771921980000000000,1771922040000000000,24828.158188424604,24828.466000519074,24828.157173252443,24827.932211912797,24830.109000955916,24830.0095033254,24830.362346695954,24829.937076697785,24816.96097298797,24816.77733277853,24817.294718090085,24816.732237594922,,,,
1771922040000000000,1771922100000000000,24828.082491873076,24828.385734012256,24828.08278809226,24827.859157892464,24829.88314344584,24829.77357432883,24830.13844615478,24829.71827465002,24816.729168808917,24816.52940874036,24817.065308483292,24816.513059125966,,,,
1771922100000000000,1771922160000000000,24827.92628260246,24828.21145743766,24827.933895367583,24827.712467755802,24829.428722085595,24829.27300125952,24829.701808312842,24829.289809872247,24816.192229968685,24815.91628776397,24816.556923815297,24816.020738607654,,,,
1771922160000000000,1771922220000000000,24827.811279764454,24828.10189949404,24827.815936937226,24827.597702812796,24829.098276477933,24828.960930523306,24829.36119545157,24828.959471929513,24815.802132189074,24815.558477197883,24816.148650334297,24815.631224428696,,,,
1771922220000000000,1771922280000000000,24827.739308741297,24828.034769770627,24827.74223430546,24827.524328141048,24828.89210432825,24828.770486707323,24829.148824678785,24828.749008230207,24815.578776492308,24815.36235538416,24815.914182240682,24815.400993770396,,,,
1771922280000000000,1771922340000000000,24827.681887773266,24827.975432599873,24827.68582968383,24827.47044969024,24828.728620134007,24828.60353416259,24828.987037964984,24828.59498614632,24815.403259055664,24815.181751251595,24815.740919799744,24815.241484244623,,,,
1771922340000000000,1771922400000000000,24827.62850673264,24827.92400716632,24827.630416062366,24827.416734206367,24828.577063403554,24828.459225893537,24828.82875315453,24828.442162098716,24815.250316671543,24815.041557049597,24815.57622040339,24815.08664620481,,,,
1771922400000000000,1771922460000000000,24827.576171209534,24827.870943356047,24827.57909524063,24827.364336669503,24828.42934708505,24828.311298428096,24828.682741190907,24828.293943201075,24815.101173777053,24814.89271548805,24815.429367804973,24814.93687723711,,,,
1771922460000000000,1771922520000000000,24827.51474308552,24827.809859903486,24827.519236697208,24827.301882480493,24828.257353226294,24828.14214460214,24828.51389090856,24828.11879071661,24814.91837877625,24814.7152937788,24815.25119407642,24814.74908794163,,,,
1771922520000000000,1771922580000000000,24827.454454751944,24827.74661939839,24827.460746279747,24827.24240558728,24828.089885090754,24827.96823580533,24828.350336761298,24827.953244495944,24814.729190512535,24814.51607210988,24815.067954740556,24814.563263067528,,,,
1771922580000000000,1771922640000000000,24827.357729949577,24827.654350082616,24827.365275335764,24827.14265665381,24827.823228104524,24827.7160550723,24828.085640013825,24827.67793363673,24814.41678478063,24814.22826703203,24814.758031749032,24814.23693659643,,,,
1771922640000000000,1771922700000000000,24827.314672168723,24827.61271294043,24827.32199370437,24827.09892603957,24827.70503504135,24827.60285500919,24827.966121897978,24827.55771771599,24814.28505141711,24814.105083709557,24814.623765519187,24814.102050413843,,,,
1771922700000000000,1771922760000000000,24827.278206510626,24827.576426623255,24827.28546604436,24827.06286339514,24827.60525787964,24827.50452722063,24827.86556590258,24827.45886819484,24814.17473924178,24813.997447067642,24814.51187464868,24813.993395165824,,,,
1771922760000000000,1771922820000000000,24827.214554392034,24827.50894101254,24827.22204614069,24827.001108389984,24827.431873965394,24827.32235001998,24827.691813174268,24827.29034191449,24813.97825715971,24813.78711719259,24814.314297682213,24813.805059108257,,,,
1771922820000000000,1771922880000000000,24826.975633292695,24827.25468664621,24826.990656918584,24826.76552057501,24826.788215393277,24826.642472511983,24827.06528756696,24826.654750493373,24813.20179000518,24812.953645405603,24813.5640569395,24813.04227119263,,,,
1771922880000000000,1771922940000000000,24826.656174013606,24826.9191574525,24826.674979882115,24826.458003260665,24825.941639808832,24825.759335407867,24826.224966659258,24825.838811402533,24812.15999702912,24811.855592691623,24812.530314171123,24812.0502228164,,,,
1771922940000000000,1771923000000000000,24826.427990073575,24826.682632236567,24826.448569606415,24826.231039150356,24825.345650140305,24825.145641886316,24825.631087327354,24825.245116381444,24811.423700681473,24811.092963060455,24811.79603185049,24811.317693252608,,,,
