family,example_id,session,label,branch,play,side,mode,minutes_from_open,reference_kind,cycle,sweep_depth_points,sweep_depth_in_widths,depth_class,coincident_levels_n,coincident_levels,read_classification,read_aligned,read_big_range,read_open_inside_value,read_day_model,read_bias,side_with_bias,stop_points,first_objective_points,far_objective_points,rr_far,outcome
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,long,approach_reject,311.0,hour_box_13,1,0.0,,,0,,,,,,pullback_continuation,,,15.75,38.5,42.5,2.7,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,long,five_minute_close,315.0,hour_box_14_running,0,13.75,,,1,ny_box_09_10_high,,,,,pullback_continuation,,,21.0,37.5,45.0,2.14,target
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,332.0,hour_box_14,0,0.0,,,0,,,,,,pullback_continuation,,,7.75,46.0,172.0,22.19,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,short,at_level,361.0,ny_box_10_11,0,51.25,,,0,,,,,,pullback_continuation,,,53.25,224.0,250.5,4.7,open
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,long,approach_reject,368.0,hour_box_15_running,0,0.0,,,1,prior_day_high,,,,,pullback_continuation,,,11.5,68.5,1135.5,98.74,stop
GB,GB-2026-07-29-30,2026-07-30,0,prior_week_level,weekly_level,long,at_level,382.0,prior_week,2,5.5,,,0,,,,,,pullback_continuation,,,7.5,1152.25,1152.25,153.63,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,short,at_level,389.0,ny_box_10_11,1,16.0,,,0,,,,,,pullback_continuation,,,18.0,224.0,250.5,13.92,open
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,-925.0,prev_ny_box_09_10,0,5.0,,,0,,,,,,pullback_continuation,,,7.0,219.5,255.0,36.43,stop
GB,GB-2026-08-11-12,2026-08-12,1,nyam_box,ny_box_fail,long,at_level,-808.0,prev_ny_box_09_10,1,5.75,,,0,,,,,,pullback_continuation,,,7.75,219.5,255.0,32.9,target
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,-798.0,prev_ny_box_09_10,2,5.25,,,0,,,,,,pullback_continuation,,,7.25,219.5,255.0,35.17,target
GB,GB-2026-08-11-12,2026-08-12,0,golden_pocket,pocket_continuation,short,pocket_retest_after_failure,-574.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,,,48.46,,144.5,2.98,stop
GB,GB-2026-08-11-12,2026-08-12,0,asia_tdo_case,asia_fade,long,at_level,-555.0,tdo,0,3.0,,,1,london_box_low,,,,,pullback_continuation,,,5.0,,15.25,3.05,stop
GB,GB-2026-08-11-12,2026-08-12,0,asia_tdo_case,asia_fade,short,at_level,-550.0,tdo,0,3.75,,,1,london_box_low,,,,,pullback_continuation,,,5.75,,63.0,10.96,stop
GB,GB-2026-08-11-12,2026-08-12,0,asia_tdo_case,asia_fade,long,at_level,-522.0,tdo,1,11.25,,,1,london_box_low,,,,,pullback_continuation,,,13.25,,15.25,1.15,target
GB,GB-2026-08-11-12,2026-08-12,0,asia_box,asia_fade,short,at_level,-506.0,asia_box,0,5.5,,,0,,,,,,pullback_continuation,,,7.5,85.5,176.5,23.53,stop
GB,GB-2026-08-11-12,2026-08-12,0,asia_tdo_case,asia_fade,long,at_level,-499.0,tdo,2,26.5,,,1,london_box_low,,,,,pullback_continuation,,,28.5,,15.25,0.54,target
GB,GB-2026-08-11-12,2026-08-12,0,asia_tdo_case,asia_fade,short,at_level,-498.0,tdo,1,20.75,,,1,london_box_low,,,,,pullback_continuation,,,22.75,,63.0,2.77,stop
GB,GB-2026-08-11-12,2026-08-12,0,asia_tdo_case,asia_fade,short,tdo_close,-495.0,asia_box,0,5.5,,,0,,,,,,pullback_continuation,,,32.5,60.5,151.5,4.66,stop
GB,GB-2026-08-11-12,2026-08-12,0,asia_box,asia_fade,short,at_level,-428.0,asia_box,1,14.25,,,0,,,,,,pullback_continuation,,,16.25,85.5,176.5,10.86,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,-409.0,prev_ny_box_10_11,0,20.0,,,0,,,,,,pullback_continuation,,,22.0,86.5,133.0,6.05,target
GB,GB-2026-08-11-12,2026-08-12,0,london_box,london_reclaim,short,at_level,-380.0,london_box_running,0,3.75,,,0,,,,,,pullback_continuation,,,5.75,51.75,55.25,9.61,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,short,at_level,-264.0,prev_ny_box_10_11,0,43.5,,,0,,,,,,pullback_continuation,,,45.5,86.5,94.75,2.08,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,short,at_level,-84.0,prev_ny_box_09_10,0,7.0,,,1,ny_box_09_10_low,,,,,pullback_continuation,,,9.0,219.5,226.75,25.19,stop
GB,GB-2026-08-11-12,2026-08-12,0,prior_day_level,overnight_reclaim,long,at_level,-55.0,prior_day,0,136.5,,,0,,,,,,pullback_continuation,,,138.5,,187.25,1.35,open
GB,GB-2026-08-11-12,2026-08-12,0,prior_day_level,overnight_reclaim,long,post_open_retest,5.0,prior_day,1,13.0,,,0,,,,,,pullback_continuation,,,15.0,,187.25,12.48,stop
GB,GB-2026-08-11-12,2026-08-12,0,cash_open_reclaim_case,cash_open,short,next_bar_open,2.0,cash_open,0,9.0,,,0,,,,,,pullback_continuation,,,28.75,74.88,224.75,7.82,open
GB,GB-2026-08-11-12,2026-08-12,0,cash_open_reclaim_case,cash_open,long,next_bar_open,3.0,cash_open,0,62.75,,,0,,,,,,pullback_continuation,,,78.75,87.12,62.75,0.8,stop
GB,GB-2026-08-11-12,2026-08-12,0,golden_pocket,pocket_continuation,long,pocket_retest_after_failure,44.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,,,41.68,,115.75,2.78,stop
GB,GB-2026-08-11-12,2026-08-12,0,prior_day_level,overnight_reclaim,long,at_level,7.0,prior_day,2,19.5,,,0,,,,,,pullback_continuation,,,21.5,,187.25,8.71,stop
GB,GB-2026-08-11-12,2026-08-12,0,prior_day_level,overnight_reclaim,short,at_level,34.0,prior_day,1,84.0,,,0,,,,,,pullback_continuation,,,86.0,353.25,1573.25,18.29,open
GB,GB-2026-08-11-12,2026-08-12,0,cash_open_reclaim_case,cash_open,short,next_bar_open,8.0,cash_open,0,30.25,,,0,,,,,,pullback_continuation,,,18.25,29.88,179.75,9.85,stop
GB,GB-2026-08-11-12,2026-08-12,0,prior_day_level,overnight_reclaim,long,at_level,15.0,prior_day,3,33.5,,,0,,,,,,pullback_continuation,,,35.5,,187.25,5.27,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,62.0,ny_box_09_10,0,5.5,,,1,prev_ny_box_09_10_high,,,,,pullback_continuation,,,7.5,148.5,220.75,29.43,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,62.0,ny_box_09_10,1,25.0,,,1,prev_ny_box_09_10_high,,,,,pullback_continuation,,,27.0,148.5,220.75,8.18,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,62.0,ny_box_10_11_running,0,19.5,,,1,prev_ny_box_09_10_high,,,,,pullback_continuation,,,21.5,98.0,154.0,7.16,stop
GB,GB-2026-08-11-12,2026-08-12,0,prior_day_level,overnight_reclaim,short,at_level,64.0,prior_day,2,59.0,,,0,,,,,,pullback_continuation,,,61.0,353.25,1573.25,25.79,open
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,short,approach_reject,77.0,ny_box_10_11_running,0,0.0,,,1,ny_box_10_11_high,,,,,pullback_continuation,,,11.5,91.75,115.25,10.02,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,91.0,ny_box_09_10,2,4.75,,,1,prev_ny_box_09_10_high,,,,,pullback_continuation,,,6.75,148.5,220.75,32.7,stop
GB,GB-2026-08-11-12,2026-08-12,0,prior_day_level,overnight_reclaim,short,at_level,103.0,prior_day,3,5.25,,,0,,,,,,pullback_continuation,,,7.25,353.25,1573.25,217.0,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,124.0,ny_box_10_11,0,9.25,,,0,,,,,,pullback_continuation,,,11.25,117.5,173.5,15.42,open
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,138.0,ny_box_10_11,1,9.25,,,0,,,,,,pullback_continuation,,,11.25,117.5,173.5,15.42,open
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,five_minute_close,140.0,hour_box_11_running,0,20.5,,,0,,,,,,pullback_continuation,,,30.75,44.75,98.5,3.2,open
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,approach_reject,144.0,hour_box_11_running,0,0.0,,,0,,,,,,pullback_continuation,,,6.25,31.25,45.0,7.2,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,approach_reject,183.0,hour_box_11,0,0.0,,,0,,,,,,pullback_continuation,,,12.0,28.25,82.0,6.83,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,approach_reject,187.0,hour_box_11,1,0.0,,,0,,,,,,pullback_continuation,,,9.25,33.5,87.25,9.43,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,five_minute_close,195.0,hour_box_12_running,0,7.0,,,1,prior_day_high,,,,,pullback_continuation,,,11.75,56.0,56.75,4.83,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,short,approach_reject,202.0,ny_box_10_11,0,0.0,,,0,,,,,,pullback_continuation,,,8.0,81.5,105.0,13.12,stop
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,short,approach_reject,205.0,ny_box_10_11,1,0.0,,,0,,,,,,pullback_continuation,,,7.75,83.0,106.5,13.74,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,five_minute_close,220.0,hour_box_12,0,6.5,,,0,,,,,,pullback_continuation,,,17.25,80.25,81.0,4.7,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,five_minute_close,240.0,hour_box_12,1,2.0,,,0,,,,,,pullback_continuation,,,12.75,80.25,81.0,6.35,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,approach_reject,253.0,hour_box_13_running,0,0.0,,,0,,,,,,pullback_continuation,,,5.25,27.75,30.25,5.76,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,five_minute_close,255.0,hour_box_12,2,4.25,,,0,,,,,,pullback_continuation,,,9.25,86.0,86.75,9.38,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,approach_reject,267.0,hour_box_13_running,0,0.0,,,1,prior_day_high,,,,,pullback_continuation,,,8.5,16.5,37.75,4.44,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,approach_reject,276.0,hour_box_13,0,0.0,,,1,prior_day_high,,,,,pullback_continuation,,,4.5,22.75,44.0,9.78,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,approach_reject,276.0,hour_box_13,1,0.0,,,1,prior_day_high,,,,,pullback_continuation,,,5.5,22.75,44.0,8.0,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,approach_reject,283.0,hour_box_13,0,0.0,,,0,,,,,,pullback_continuation,,,6.75,24.5,27.0,4.0,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,five_minute_close,325.0,hour_box_14_running,0,13.5,,,0,,,,,,pullback_continuation,,,25.0,18.75,22.25,0.89,target
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,five_minute_close,350.0,hour_box_14,0,6.0,,,1,prior_day_high,,,,,pullback_continuation,,,12.5,42.5,56.25,4.5,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,long,five_minute_close,365.0,hour_box_15_running,0,3.5,,,2,ny_box_09_10_low;prev_ny_box_09_10_high,,,,,pullback_continuation,,,8.25,46.25,87.0,10.55,stop
GB,GB-2026-08-11-12,2026-08-12,0,previous_hour,previous_hour_fail,short,approach_reject,381.0,hour_box_15_running,0,0.0,,,0,,,,,,pullback_continuation,,,24.0,16.25,19.75,0.82,target
GB,GB-2026-08-11-12,2026-08-12,0,nyam_box,ny_box_fail,long,at_level,388.0,ny_box_10_11,2,2.5,,,0,,,,,,pullback_continuation,,,4.5,117.5,173.5,38.56,open
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,long,at_level,-789.0,prev_ny_box_09_10,0,15.25,,,0,,,,,,pullback_continuation,,,17.25,148.5,220.75,12.8,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,long,at_level,-788.0,prev_ny_box_09_10,1,3.0,,,0,,,,,,pullback_continuation,,,5.0,148.5,220.75,44.15,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,long,at_level,-744.0,prev_ny_box_10_11,0,6.75,,,1,london_box_low,,,,,pullback_continuation,,,8.75,117.5,173.5,19.83,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,long,at_level,-732.0,prev_ny_box_10_11,1,4.75,,,1,london_box_low,,,,,pullback_continuation,,,6.75,117.5,173.5,25.7,stop
GB,GB-2026-08-13,2026-08-13,0,asia_box,asia_fade,short,at_level,-555.0,asia_box,0,11.75,,,3,tdo;tdo_high;tdo_low,,,,,pullback_continuation,,,13.75,83.25,255.5,18.58,stop
GB,GB-2026-08-13,2026-08-13,0,asia_tdo_case,asia_fade,short,tdo_close,-555.0,asia_box,0,11.75,,,3,tdo;tdo_high;tdo_low,,,,,pullback_continuation,,,24.5,72.5,244.75,9.99,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,long,at_level,-547.0,prev_ny_box_09_10,2,19.75,,,0,,,,,,pullback_continuation,,,21.75,148.5,220.75,10.15,stop
GB,GB-2026-08-13,2026-08-13,0,asia_box,asia_fade,short,at_level,-543.0,asia_box,1,4.5,,,3,tdo;tdo_high;tdo_low,,,,,pullback_continuation,,,6.5,83.25,255.5,39.31,stop
GB,GB-2026-08-13,2026-08-13,0,asia_tdo_case,asia_fade,long,at_level,-537.0,tdo,0,24.5,,,1,asia_box_high,,,,,pullback_continuation,,,26.5,,1.75,0.07,target
GB,GB-2026-08-13,2026-08-13,0,asia_tdo_case,asia_fade,long,at_level,-523.0,tdo,1,4.75,,,1,asia_box_high,,,,,pullback_continuation,,,6.75,,1.75,0.26,target
GB,GB-2026-08-13,2026-08-13,0,asia_tdo_case,asia_fade,long,at_level,-509.0,tdo,2,4.25,,,1,asia_box_high,,,,,pullback_continuation,,,6.25,,1.75,0.28,target
GB,GB-2026-08-13,2026-08-13,0,golden_pocket,pocket_continuation,long,pocket_near_limit,-450.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,,,10.29,,35.12,3.41,stop
GB,GB-2026-08-13,2026-08-13,0,golden_pocket,pocket_continuation,short,pocket_retest_after_failure,-449.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,,,38.11,,100.62,2.64,stop
GB,GB-2026-08-13,2026-08-13,0,london_box,london_reclaim,long,at_level,-378.0,london_box_running,0,2.0,,,0,,,,,,pullback_continuation,,,4.0,58.5,98.75,24.69,stop
GB,GB-2026-08-13,2026-08-13,0,london_box,london_reclaim,long,at_level,-252.0,london_box,0,6.0,,,1,prev_ny_box_10_11_low,,,,,pullback_continuation,,,8.0,78.5,118.75,14.84,stop
GB,GB-2026-08-13,2026-08-13,0,cash_open_reclaim_case,cash_open,long,next_bar_open,4.0,cash_open,0,15.25,,,4,asia_box_high;tdo;tdo_high;tdo_low,,,,,pullback_continuation,,,18.25,25.96,41.25,2.26,target
GB,GB-2026-08-13,2026-08-13,0,cash_open_reclaim_case,cash_open,short,next_bar_open,9.0,cash_open,0,318.5,,,0,,,,,,pullback_continuation,,,210.25,151.79,219.0,1.04,stop
GB,GB-2026-08-13,2026-08-13,0,prior_day_level,overnight_reclaim,long,at_level,15.0,prior_day,0,6.25,,,1,prev_ny_box_09_10_high,,,,,pullback_continuation,,,8.25,,72.25,8.76,target
GB,GB-2026-08-13,2026-08-13,0,prior_week_level,weekly_level,short,next_bar_open,19.0,prior_week,0,193.5,,,0,,,,,,pullback_continuation,,,160.5,1795.5,1795.5,11.19,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,short,at_level,33.0,ny_box_09_10,0,5.75,,,0,,,,,,pullback_continuation,,,7.75,318.75,329.0,42.45,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,short,at_level,76.0,ny_box_10_11_running,0,28.0,,,0,,,,,,pullback_continuation,,,30.0,83.75,165.5,5.52,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,short,approach_reject,115.0,ny_box_10_11,1,0.0,,,0,,,,,,pullback_continuation,,,9.75,75.25,157.0,16.1,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,long,approach_reject,120.0,ny_box_10_11,1,0.0,,,0,,,,,,pullback_continuation,,,10.75,79.25,79.25,7.37,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,five_minute_close,130.0,hour_box_11_running,0,15.0,,,0,,,,,,pullback_continuation,,,25.5,87.0,115.75,4.54,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,long,at_level,158.0,ny_box_10_11,0,51.75,,,0,,,,,,pullback_continuation,,,53.75,111.75,111.75,2.08,target
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,approach_reject,169.0,hour_box_11,0,0.0,,,0,,,,,,pullback_continuation,,,9.25,97.75,126.5,13.68,target
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,short,approach_reject,183.0,hour_box_11,0,0.0,,,0,,,,,,pullback_continuation,,,14.75,83.25,113.25,7.68,stop
GB,GB-2026-08-13,2026-08-13,0,nyam_box,ny_box_fail,short,at_level,191.0,ny_box_09_10,1,17.75,,,0,,,,,,pullback_continuation,,,19.75,318.75,329.0,16.66,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,short,approach_reject,202.0,hour_box_11,1,0.0,,,0,,,,,,pullback_continuation,,,9.25,92.0,122.0,13.19,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,short,approach_reject,203.0,hour_box_12_running,0,0.0,,,0,,,,,,pullback_continuation,,,12.0,73.75,114.0,9.5,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,approach_reject,249.0,hour_box_13_running,0,0.0,,,0,,,,,,pullback_continuation,,,5.25,24.0,41.5,7.9,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,approach_reject,274.0,hour_box_13,0,0.0,,,0,,,,,,pullback_continuation,,,7.25,41.25,58.75,8.1,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,approach_reject,274.0,hour_box_13,1,0.0,,,0,,,,,,pullback_continuation,,,8.5,41.25,58.75,6.91,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,short,approach_reject,307.0,hour_box_13,0,0.0,,,0,,,,,,pullback_continuation,,,8.5,21.0,32.0,3.76,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,short,approach_reject,308.0,hour_box_13,1,0.0,,,0,,,,,,pullback_continuation,,,6.25,25.25,36.25,5.8,stop
GB,GB-2026-08-13,2026-08-13,1,nyam_box,ny_box_fail,short,at_level,341.0,ny_box_10_11,0,5.25,,,0,,,,,,pullback_continuation,,,7.25,111.75,193.5,26.69,open
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,short,five_minute_close,345.0,hour_box_14,0,26.75,,,0,,,,,,pullback_continuation,,,36.0,57.75,83.0,2.31,open
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,approach_reject,357.0,hour_box_14,0,0.0,,,1,ny_box_09_10_high,,,,,pullback_continuation,,,8.0,24.75,46.25,5.78,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,approach_reject,361.0,hour_box_14,1,0.0,,,1,ny_box_09_10_high,,,,,pullback_continuation,,,16.0,21.0,42.5,2.66,stop
GB,GB-2026-08-13,2026-08-13,0,previous_hour,previous_hour_fail,long,five_minute_close,370.0,hour_box_15_running,0,4.25,,,0,,,,,,pullback_continuation,,,11.0,52.75,52.75,4.8,stop
GB,GB-2026-08-27,2026-08-27,0,asia_tdo_case,asia_fade,short,at_level,-540.0,tdo,0,13.75,,,0,,,,,,sweep_and_fail,,,15.75,,105.5,6.7,target
GB,GB-2026-08-27,2026-08-27,0,asia_box,asia_fade,long,at_level,-453.0,asia_box,0,4.0,,,0,,,,,,sweep_and_fail,,,6.0,222.25,855.0,142.5,stop
GB,GB-2026-08-27,2026-08-27,0,golden_pocket,pocket_continuation,long,pocket_near_limit,-441.0,golden_pocket,0,0.0,,,1,london_box_low,,,,,sweep_and_fail,,,60.76,,249.0,4.1,target
GB,GB-2026-08-27,2026-08-27,0,golden_pocket,pocket_continuation,short,pocket_near_limit,-405.0,golden_pocket,0,0.0,,,0,,,,,,sweep_and_fail,,,16.54,,61.62,3.73,stop
GB,GB-2026-08-27,2026-08-27,0,asia_tdo_case,asia_fade,short,at_level,-369.0,tdo,1,4.25,,,0,,,,,,sweep_and_fail,,,6.25,,105.5,16.88,stop
GB,GB-2026-08-27,2026-08-27,0,asia_tdo_case,asia_fade,long,at_level,-358.0,tdo,1,5.0,,,0,,,,,,sweep_and_fail,,,7.0,,116.75,16.68,stop
GB,GB-2026-08-27,2026-08-27,0,asia_box,asia_fade,short,at_level,-283.0,asia_box,0,5.0,,,0,,,,,,sweep_and_fail,,,7.0,222.25,286.5,40.93,stop
GB,GB-2026-08-27,2026-08-27,0,asia_box,asia_fade,short,at_level,-283.0,asia_box,1,5.0,,,0,,,,,,sweep_and_fail,,,7.0,222.25,286.5,40.93,stop
GB,GB-2026-08-27,2026-08-27,0,asia_box,asia_fade,short,at_level,-278.0,asia_box,2,7.25,,,0,,,,,,sweep_and_fail,,,9.25,222.25,286.5,30.97,stop
GB,GB-2026-08-27,2026-08-27,0,golden_pocket,pocket_continuation,long,pocket_retest_after_failure,-114.0,golden_pocket,0,0.0,,,0,,,,,,sweep_and_fail,,,33.8,,82.38,2.44,stop
GB,GB-2026-08-27,2026-08-27,0,asia_tdo_case,asia_fade,long,at_level,-91.0,tdo,2,23.25,,,0,,,,,,sweep_and_fail,,,25.25,,116.75,4.62,stop
GB,GB-2026-08-27,2026-08-27,0,cash_open_reclaim_case,cash_open,long,next_bar_open,2.0,cash_open,0,75.5,,,0,,,,,,sweep_and_fail,,,132.0,14.22,57.0,0.43,stop
GB,GB-2026-08-27,2026-08-27,0,cash_open_reclaim_case,cash_open,short,next_bar_open,2.0,cash_open,0,34.75,,,0,,,,,,sweep_and_fail,,,34.0,12.97,58.25,1.71,target
GB,GB-2026-08-27,2026-08-27,0,cash_open_reclaim_case,cash_open,long,next_bar_open,17.0,cash_open,0,146.5,,,0,,,,,,sweep_and_fail,,,168.5,31.47,39.75,0.24,target
GB,GB-2026-08-27,2026-08-27,0,nyam_box,ny_box_fail,short,at_level,64.0,ny_box_09_10,0,18.5,,,0,,,,,,sweep_and_fail,,,20.5,181.25,203.25,9.91,stop
GB,GB-2026-08-27,2026-08-27,0,nyam_box,ny_box_fail,short,approach_reject,84.0,ny_box_10_11_running,0,0.0,,,1,ny_box_10_11_high,,,,,sweep_and_fail,,,30.0,98.75,144.75,4.83,stop
GB,GB-2026-08-27,2026-08-27,0,nyam_box,ny_box_fail,short,approach_reject,93.0,ny_box_10_11,1,0.0,,,0,,,,,,sweep_and_fail,,,9.5,129.5,175.5,18.47,stop
GB,GB-2026-08-27,2026-08-27,1,nyam_box,ny_box_fail,short,at_level,101.0,ny_box_10_11,0,11.5,,,0,,,,,,sweep_and_fail,,,13.5,145.0,191.0,14.15,stop
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,long,five_minute_close,125.0,hour_box_11_running,0,8.5,,,0,,,,,,sweep_and_fail,,,15.5,57.0,76.75,4.95,stop
GB,GB-2026-08-27,2026-08-27,0,nyam_box,ny_box_fail,long,approach_reject,137.0,ny_box_10_11,0,0.0,,,0,,,,,,sweep_and_fail,,,9.5,104.5,135.75,14.29,target
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,short,approach_reject,144.0,hour_box_11_running,0,0.0,,,0,,,,,,sweep_and_fail,,,11.0,75.75,108.75,9.89,stop
GB,GB-2026-08-27,2026-08-27,0,nyam_box,ny_box_fail,short,at_level,145.0,ny_box_09_10,1,30.0,,,0,,,,,,sweep_and_fail,,,32.0,181.25,203.25,6.35,stop
GB,GB-2026-08-27,2026-08-27,0,nyam_box,ny_box_fail,short,at_level,147.0,ny_box_09_10,2,5.0,,,0,,,,,,sweep_and_fail,,,7.0,181.25,203.25,29.04,stop
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,short,approach_reject,155.0,hour_box_11,0,0.0,,,0,,,,,,sweep_and_fail,,,10.5,103.5,136.5,13.0,stop
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,short,approach_reject,155.0,hour_box_11,1,0.0,,,0,,,,,,sweep_and_fail,,,10.75,103.5,136.5,12.7,stop
GB,GB-2026-08-27,2026-08-27,1,previous_hour,previous_hour_fail,short,approach_reject,184.0,hour_box_12_running,0,0.0,,,1,ny_box_10_11_high,,,,,sweep_and_fail,,,10.0,34.0,66.0,6.6,stop
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,short,five_minute_close,240.0,hour_box_12,0,19.0,,,2,asia_box_high;london_box_high,,,,,sweep_and_fail,,,39.0,71.5,103.5,2.65,target
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,long,approach_reject,262.0,hour_box_12,0,0.0,,,0,,,,,,sweep_and_fail,,,8.25,43.25,45.75,5.55,stop
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,long,five_minute_close,265.0,hour_box_13_running,0,2.75,,,0,,,,,,sweep_and_fail,,,17.25,53.25,662.25,38.39,stop
GB,GB-2026-08-27,2026-08-27,0,nyam_box,ny_box_fail,short,at_level,267.0,ny_box_10_11,2,5.75,,,0,,,,,,sweep_and_fail,,,7.75,145.0,191.0,24.65,stop
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,long,approach_reject,269.0,hour_box_12,1,0.0,,,0,,,,,,sweep_and_fail,,,7.75,46.75,49.25,6.35,stop
GB,GB-2026-08-27,2026-08-27,0,golden_pocket,pocket_continuation,long,pocket_near_limit,272.0,golden_pocket,0,0.0,,,0,,,,,,sweep_and_fail,,,21.71,,83.5,3.85,stop
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,short,approach_reject,319.0,hour_box_14_running,0,0.0,,,1,ny_box_10_11_high,,,,,sweep_and_fail,,,10.75,47.0,95.0,8.84,stop
